Time [s],CH1 [V]
8.000000e-07,0.128000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.124000000000,
8.000000e-07,0.124000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.136000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.124000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.124000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.132000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.120000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.132000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.124000000000,
8.000000e-07,0.124000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.120000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.124000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.124000000000,
8.000000e-07,0.132000000000,
8.000000e-07,0.132000000000,
8.000000e-07,0.124000000000,
8.000000e-07,0.124000000000,
8.000000e-07,0.132000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.124000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.132000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.132000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.124000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.132000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.124000000000,
8.000000e-07,0.124000000000,
8.000000e-07,0.124000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.124000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.132000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.124000000000,
8.000000e-07,0.124000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.124000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.132000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.124000000000,
8.000000e-07,0.124000000000,
8.000000e-07,0.124000000000,
8.000000e-07,0.124000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.124000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.124000000000,
8.000000e-07,0.124000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.124000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.132000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.124000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.124000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.124000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.124000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.124000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.124000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.124000000000,
8.000000e-07,0.124000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.124000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.124000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.124000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.124000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.124000000000,
8.000000e-07,0.124000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.124000000000,
8.000000e-07,0.124000000000,
8.000000e-07,0.124000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.124000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.124000000000,
8.000000e-07,0.124000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.132000000000,
8.000000e-07,0.124000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.132000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.124000000000,
8.000000e-07,0.132000000000,
8.000000e-07,0.124000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.120000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.124000000000,
8.000000e-07,0.124000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.124000000000,
8.000000e-07,0.124000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.132000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.124000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.124000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.124000000000,
8.000000e-07,0.124000000000,
8.000000e-07,0.132000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.124000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.120000000000,
8.000000e-07,0.124000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.124000000000,
8.000000e-07,0.124000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.124000000000,
8.000000e-07,0.124000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.132000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.124000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.124000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.124000000000,
8.000000e-07,0.124000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.124000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.124000000000,
8.000000e-07,0.124000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.124000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.124000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.124000000000,
8.000000e-07,0.124000000000,
8.000000e-07,0.124000000000,
8.000000e-07,0.124000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.124000000000,
8.000000e-07,0.124000000000,
8.000000e-07,0.124000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.124000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.128000000000,
8.000000e-07,0.124000000000,
8.000000e-07,0.124000000000,
8.000000e-07,0.124000000000,
8.000000e-07,0.120000000000,
8.000000e-07,0.116000000000,
8.000000e-07,0.116000000000,
8.000000e-07,0.112000000000,
8.000000e-07,0.100000000000,
8.000000e-07,0.092000000000,
8.000000e-07,0.088000000000,
8.000000e-07,0.076000000000,
8.000000e-07,0.068000000000,
8.000000e-07,0.060000000000,
8.000000e-07,0.040000000000,
8.000000e-07,0.016000000000,
8.000000e-07,0.000000000000,
8.000000e-07,-0.012000000000,
8.000000e-07,-0.028000000000,
8.000000e-07,-0.044000000000,
8.000000e-07,-0.056000000000,
8.000000e-07,-0.068000000000,
8.000000e-07,-0.088000000000,
8.000000e-07,-0.112000000000,
8.000000e-07,-0.132000000000,
8.000000e-07,-0.156000000000,
8.000000e-07,-0.176000000000,
8.000000e-07,-0.192000000000,
8.000000e-07,-0.212000000000,
8.000000e-07,-0.232000000000,
8.000000e-07,-0.240000000000,
8.000000e-07,-0.252000000000,
8.000000e-07,-0.260000000000,
8.000000e-07,-0.272000000000,
8.000000e-07,-0.284000000000,
8.000000e-07,-0.284000000000,
8.000000e-07,-0.292000000000,
8.000000e-07,-0.304000000000,
8.000000e-07,-0.312000000000,
8.000000e-07,-0.308000000000,
8.000000e-07,-0.308000000000,
8.000000e-07,-0.304000000000,
8.000000e-07,-0.300000000000,
8.000000e-07,-0.288000000000,
8.000000e-07,-0.284000000000,
8.000000e-07,-0.280000000000,
8.000000e-07,-0.268000000000,
8.000000e-07,-0.256000000000,
8.000000e-07,-0.252000000000,
8.000000e-07,-0.248000000000,
8.000000e-07,-0.240000000000,
8.000000e-07,-0.232000000000,
8.000000e-07,-0.224000000000,
8.000000e-07,-0.200000000000,
8.000000e-07,-0.184000000000,
8.000000e-07,-0.168000000000,
8.000000e-07,-0.148000000000,
8.000000e-07,-0.124000000000,
8.000000e-07,-0.104000000000,
8.000000e-07,-0.088000000000,
8.000000e-07,-0.072000000000,
8.000000e-07,-0.052000000000,
8.000000e-07,-0.040000000000,
8.000000e-07,-0.020000000000,
8.000000e-07,-0.012000000000,
8.000000e-07,-0.004000000000,
8.000000e-07,0.004000000000,
8.000000e-07,0.012000000000,
8.000000e-07,0.016000000000,
8.000000e-07,0.020000000000,
8.000000e-07,0.024000000000,
8.000000e-07,0.024000000000,
8.000000e-07,0.016000000000,
8.000000e-07,0.016000000000,
8.000000e-07,0.012000000000,
8.000000e-07,0.008000000000,
8.000000e-07,0.004000000000,
8.000000e-07,-0.004000000000,
8.000000e-07,-0.012000000000,
8.000000e-07,-0.020000000000,
8.000000e-07,-0.024000000000,
8.000000e-07,-0.036000000000,
8.000000e-07,-0.044000000000,
8.000000e-07,-0.052000000000,
8.000000e-07,-0.060000000000,
8.000000e-07,-0.072000000000,
8.000000e-07,-0.080000000000,
8.000000e-07,-0.088000000000,
8.000000e-07,-0.100000000000,
8.000000e-07,-0.112000000000,
8.000000e-07,-0.116000000000,
8.000000e-07,-0.120000000000,
8.000000e-07,-0.128000000000,
8.000000e-07,-0.144000000000,
8.000000e-07,-0.156000000000,
8.000000e-07,-0.168000000000,
8.000000e-07,-0.172000000000,
8.000000e-07,-0.184000000000,
8.000000e-07,-0.192000000000,
8.000000e-07,-0.200000000000,
8.000000e-07,-0.208000000000,
8.000000e-07,-0.216000000000,
8.000000e-07,-0.224000000000,
8.000000e-07,-0.232000000000,
8.000000e-07,-0.240000000000,
8.000000e-07,-0.244000000000,
8.000000e-07,-0.244000000000,
8.000000e-07,-0.244000000000,
8.000000e-07,-0.244000000000,
8.000000e-07,-0.240000000000,
8.000000e-07,-0.236000000000,
8.000000e-07,-0.232000000000,
8.000000e-07,-0.228000000000,
8.000000e-07,-0.224000000000,
8.000000e-07,-0.220000000000,
8.000000e-07,-0.216000000000,
8.000000e-07,-0.208000000000,
8.000000e-07,-0.208000000000,
8.000000e-07,-0.204000000000,
8.000000e-07,-0.204000000000,
8.000000e-07,-0.192000000000,
8.000000e-07,-0.180000000000,
8.000000e-07,-0.164000000000,
8.000000e-07,-0.152000000000,
8.000000e-07,-0.140000000000,
8.000000e-07,-0.124000000000,
8.000000e-07,-0.112000000000,
8.000000e-07,-0.096000000000,
8.000000e-07,-0.084000000000,
8.000000e-07,-0.072000000000,
8.000000e-07,-0.064000000000,
8.000000e-07,-0.056000000000,
8.000000e-07,-0.048000000000,
8.000000e-07,-0.036000000000,
8.000000e-07,-0.032000000000,
8.000000e-07,-0.028000000000,
8.000000e-07,-0.024000000000,
8.000000e-07,-0.020000000000,
8.000000e-07,-0.024000000000,
8.000000e-07,-0.020000000000,
8.000000e-07,-0.020000000000,
8.000000e-07,-0.024000000000,
8.000000e-07,-0.024000000000,
8.000000e-07,-0.032000000000,
8.000000e-07,-0.036000000000,
8.000000e-07,-0.040000000000,
8.000000e-07,-0.048000000000,
8.000000e-07,-0.056000000000,
8.000000e-07,-0.064000000000,
8.000000e-07,-0.068000000000,
8.000000e-07,-0.076000000000,
8.000000e-07,-0.088000000000,
8.000000e-07,-0.092000000000,
8.000000e-07,-0.100000000000,
8.000000e-07,-0.108000000000,
8.000000e-07,-0.116000000000,
8.000000e-07,-0.124000000000,
8.000000e-07,-0.128000000000,
8.000000e-07,-0.136000000000,
8.000000e-07,-0.140000000000,
8.000000e-07,-0.144000000000,
8.000000e-07,-0.148000000000,
8.000000e-07,-0.156000000000,
8.000000e-07,-0.164000000000,
8.000000e-07,-0.172000000000,
8.000000e-07,-0.176000000000,
8.000000e-07,-0.184000000000,
8.000000e-07,-0.192000000000,
8.000000e-07,-0.192000000000,
8.000000e-07,-0.200000000000,
8.000000e-07,-0.200000000000,
8.000000e-07,-0.200000000000,
8.000000e-07,-0.196000000000,
8.000000e-07,-0.200000000000,
8.000000e-07,-0.200000000000,
8.000000e-07,-0.196000000000,
8.000000e-07,-0.196000000000,
8.000000e-07,-0.192000000000,
8.000000e-07,-0.192000000000,
8.000000e-07,-0.196000000000,
8.000000e-07,-0.192000000000,
8.000000e-07,-0.188000000000,
8.000000e-07,-0.188000000000,
8.000000e-07,-0.192000000000,
8.000000e-07,-0.188000000000,
8.000000e-07,-0.180000000000,
8.000000e-07,-0.176000000000,
8.000000e-07,-0.172000000000,
8.000000e-07,-0.156000000000,
8.000000e-07,-0.144000000000,
8.000000e-07,-0.136000000000,
8.000000e-07,-0.124000000000,
8.000000e-07,-0.116000000000,
8.000000e-07,-0.108000000000,
8.000000e-07,-0.100000000000,
8.000000e-07,-0.092000000000,
8.000000e-07,-0.080000000000,
8.000000e-07,-0.072000000000,
8.000000e-07,-0.068000000000,
8.000000e-07,-0.060000000000,
8.000000e-07,-0.056000000000,
8.000000e-07,-0.052000000000,
8.000000e-07,-0.048000000000,
8.000000e-07,-0.044000000000,
8.000000e-07,-0.044000000000,
8.000000e-07,-0.048000000000,
8.000000e-07,-0.052000000000,
8.000000e-07,-0.048000000000,
8.000000e-07,-0.044000000000,
8.000000e-07,-0.048000000000,
8.000000e-07,-0.060000000000,
8.000000e-07,-0.064000000000,
8.000000e-07,-0.064000000000,
8.000000e-07,-0.072000000000,
8.000000e-07,-0.080000000000,
8.000000e-07,-0.080000000000,
8.000000e-07,-0.092000000000,
8.000000e-07,-0.096000000000,
8.000000e-07,-0.104000000000,
8.000000e-07,-0.116000000000,
8.000000e-07,-0.116000000000,
8.000000e-07,-0.124000000000,
8.000000e-07,-0.128000000000,
8.000000e-07,-0.136000000000,
8.000000e-07,-0.136000000000,
8.000000e-07,-0.140000000000,
8.000000e-07,-0.148000000000,
8.000000e-07,-0.148000000000,
8.000000e-07,-0.152000000000,
8.000000e-07,-0.160000000000,
8.000000e-07,-0.156000000000,
8.000000e-07,-0.160000000000,
8.000000e-07,-0.164000000000,
8.000000e-07,-0.168000000000,
8.000000e-07,-0.168000000000,
8.000000e-07,-0.172000000000,
8.000000e-07,-0.172000000000,
8.000000e-07,-0.176000000000,
8.000000e-07,-0.176000000000,
8.000000e-07,-0.176000000000,
8.000000e-07,-0.176000000000,
8.000000e-07,-0.180000000000,
8.000000e-07,-0.180000000000,
8.000000e-07,-0.176000000000,
8.000000e-07,-0.176000000000,
8.000000e-07,-0.180000000000,
8.000000e-07,-0.180000000000,
8.000000e-07,-0.180000000000,
8.000000e-07,-0.180000000000,
8.000000e-07,-0.180000000000,
8.000000e-07,-0.176000000000,
8.000000e-07,-0.172000000000,
8.000000e-07,-0.164000000000,
8.000000e-07,-0.160000000000,
8.000000e-07,-0.152000000000,
8.000000e-07,-0.144000000000,
8.000000e-07,-0.136000000000,
8.000000e-07,-0.128000000000,
8.000000e-07,-0.124000000000,
8.000000e-07,-0.116000000000,
8.000000e-07,-0.108000000000,
8.000000e-07,-0.096000000000,
8.000000e-07,-0.092000000000,
8.000000e-07,-0.088000000000,
8.000000e-07,-0.080000000000,
8.000000e-07,-0.076000000000,
8.000000e-07,-0.072000000000,
8.000000e-07,-0.068000000000,
8.000000e-07,-0.068000000000,
8.000000e-07,-0.060000000000,
8.000000e-07,-0.060000000000,
8.000000e-07,-0.060000000000,
8.000000e-07,-0.060000000000,
8.000000e-07,-0.060000000000,
8.000000e-07,-0.060000000000,
8.000000e-07,-0.064000000000,
8.000000e-07,-0.064000000000,
8.000000e-07,-0.072000000000,
8.000000e-07,-0.076000000000,
8.000000e-07,-0.080000000000,
8.000000e-07,-0.084000000000,
8.000000e-07,-0.092000000000,
8.000000e-07,-0.096000000000,
8.000000e-07,-0.104000000000,
8.000000e-07,-0.108000000000,
8.000000e-07,-0.116000000000,
8.000000e-07,-0.120000000000,
8.000000e-07,-0.124000000000,
8.000000e-07,-0.128000000000,
8.000000e-07,-0.136000000000,
8.000000e-07,-0.136000000000,
8.000000e-07,-0.140000000000,
8.000000e-07,-0.144000000000,
8.000000e-07,-0.148000000000,
8.000000e-07,-0.152000000000,
8.000000e-07,-0.156000000000,
8.000000e-07,-0.156000000000,
8.000000e-07,-0.156000000000,
8.000000e-07,-0.160000000000,
8.000000e-07,-0.164000000000,
8.000000e-07,-0.168000000000,
8.000000e-07,-0.164000000000,
8.000000e-07,-0.168000000000,
8.000000e-07,-0.176000000000,
8.000000e-07,-0.168000000000,
8.000000e-07,-0.168000000000,
8.000000e-07,-0.172000000000,
8.000000e-07,-0.172000000000,
8.000000e-07,-0.176000000000,
8.000000e-07,-0.172000000000,
8.000000e-07,-0.172000000000,
8.000000e-07,-0.176000000000,
8.000000e-07,-0.172000000000,
8.000000e-07,-0.164000000000,
8.000000e-07,-0.156000000000,
8.000000e-07,-0.156000000000,
8.000000e-07,-0.156000000000,
8.000000e-07,-0.140000000000,
8.000000e-07,-0.136000000000,
8.000000e-07,-0.140000000000,
8.000000e-07,-0.124000000000,
8.000000e-07,-0.120000000000,
8.000000e-07,-0.116000000000,
8.000000e-07,-0.112000000000,
8.000000e-07,-0.104000000000,
8.000000e-07,-0.104000000000,
8.000000e-07,-0.100000000000,
8.000000e-07,-0.096000000000,
8.000000e-07,-0.088000000000,
8.000000e-07,-0.096000000000,
8.000000e-07,-0.092000000000,
8.000000e-07,-0.088000000000,
8.000000e-07,-0.084000000000,
8.000000e-07,-0.080000000000,
8.000000e-07,-0.080000000000,
8.000000e-07,-0.084000000000,
8.000000e-07,-0.084000000000,
8.000000e-07,-0.084000000000,
8.000000e-07,-0.084000000000,
8.000000e-07,-0.088000000000,
8.000000e-07,-0.092000000000,
8.000000e-07,-0.092000000000,
8.000000e-07,-0.096000000000,
8.000000e-07,-0.100000000000,
8.000000e-07,-0.104000000000,
8.000000e-07,-0.104000000000,
8.000000e-07,-0.112000000000,
8.000000e-07,-0.112000000000,
8.000000e-07,-0.116000000000,
8.000000e-07,-0.120000000000,
8.000000e-07,-0.120000000000,
8.000000e-07,-0.124000000000,
8.000000e-07,-0.128000000000,
8.000000e-07,-0.132000000000,
8.000000e-07,-0.136000000000,
8.000000e-07,-0.136000000000,
8.000000e-07,-0.136000000000,
8.000000e-07,-0.140000000000,
8.000000e-07,-0.140000000000,
8.000000e-07,-0.144000000000,
8.000000e-07,-0.144000000000,
8.000000e-07,-0.144000000000,
8.000000e-07,-0.148000000000,
8.000000e-07,-0.144000000000,
8.000000e-07,-0.144000000000,
8.000000e-07,-0.144000000000,
8.000000e-07,-0.144000000000,
8.000000e-07,-0.148000000000,
8.000000e-07,-0.144000000000,
8.000000e-07,-0.144000000000,
8.000000e-07,-0.144000000000,
8.000000e-07,-0.140000000000,
8.000000e-07,-0.140000000000,
8.000000e-07,-0.140000000000,
8.000000e-07,-0.136000000000,
8.000000e-07,-0.136000000000,
8.000000e-07,-0.132000000000,
8.000000e-07,-0.132000000000,
8.000000e-07,-0.128000000000,
8.000000e-07,-0.128000000000,
8.000000e-07,-0.128000000000,
8.000000e-07,-0.120000000000,
8.000000e-07,-0.124000000000,
8.000000e-07,-0.120000000000,
8.000000e-07,-0.120000000000,
8.000000e-07,-0.120000000000,
8.000000e-07,-0.116000000000,
8.000000e-07,-0.116000000000,
8.000000e-07,-0.116000000000,
8.000000e-07,-0.112000000000,
8.000000e-07,-0.112000000000,
8.000000e-07,-0.112000000000,
8.000000e-07,-0.112000000000,
8.000000e-07,-0.112000000000,
8.000000e-07,-0.112000000000,
8.000000e-07,-0.112000000000,
8.000000e-07,-0.112000000000,
8.000000e-07,-0.112000000000,
8.000000e-07,-0.112000000000,
8.000000e-07,-0.112000000000,
8.000000e-07,-0.108000000000,
8.000000e-07,-0.112000000000,
8.000000e-07,-0.112000000000,
8.000000e-07,-0.116000000000,
8.000000e-07,-0.116000000000,
8.000000e-07,-0.116000000000,
8.000000e-07,-0.112000000000,
8.000000e-07,-0.116000000000,
8.000000e-07,-0.120000000000,
8.000000e-07,-0.120000000000,
8.000000e-07,-0.120000000000,
8.000000e-07,-0.120000000000,
8.000000e-07,-0.124000000000,
8.000000e-07,-0.124000000000,
8.000000e-07,-0.124000000000,
8.000000e-07,-0.124000000000,
8.000000e-07,-0.128000000000,
8.000000e-07,-0.124000000000,
8.000000e-07,-0.124000000000,
8.000000e-07,-0.128000000000,
8.000000e-07,-0.128000000000,
8.000000e-07,-0.128000000000,
8.000000e-07,-0.128000000000,
8.000000e-07,-0.128000000000,
8.000000e-07,-0.132000000000,
8.000000e-07,-0.128000000000,
8.000000e-07,-0.128000000000,
8.000000e-07,-0.132000000000,
8.000000e-07,-0.132000000000,
8.000000e-07,-0.128000000000,
8.000000e-07,-0.124000000000,
8.000000e-07,-0.128000000000,
8.000000e-07,-0.128000000000,
8.000000e-07,-0.120000000000,
8.000000e-07,-0.124000000000,
8.000000e-07,-0.124000000000,
8.000000e-07,-0.128000000000,
8.000000e-07,-0.124000000000,
8.000000e-07,-0.124000000000,
8.000000e-07,-0.124000000000,
8.000000e-07,-0.124000000000,
8.000000e-07,-0.124000000000,
8.000000e-07,-0.124000000000,
8.000000e-07,-0.120000000000,
8.000000e-07,-0.124000000000,
8.000000e-07,-0.128000000000,
8.000000e-07,-0.120000000000,
8.000000e-07,-0.124000000000,
8.000000e-07,-0.120000000000,
8.000000e-07,-0.120000000000,
8.000000e-07,-0.120000000000,
8.000000e-07,-0.120000000000,
8.000000e-07,-0.120000000000,
8.000000e-07,-0.116000000000,
8.000000e-07,-0.116000000000,
8.000000e-07,-0.116000000000,
8.000000e-07,-0.116000000000,
8.000000e-07,-0.120000000000,
8.000000e-07,-0.120000000000,
8.000000e-07,-0.124000000000,
8.000000e-07,-0.120000000000,
8.000000e-07,-0.116000000000,
8.000000e-07,-0.124000000000,
8.000000e-07,-0.120000000000,
8.000000e-07,-0.120000000000,
8.000000e-07,-0.116000000000,
8.000000e-07,-0.116000000000,
8.000000e-07,-0.116000000000,
8.000000e-07,-0.112000000000,
8.000000e-07,-0.120000000000,
8.000000e-07,-0.124000000000,
8.000000e-07,-0.124000000000,
8.000000e-07,-0.120000000000,
8.000000e-07,-0.120000000000,
8.000000e-07,-0.120000000000,
8.000000e-07,-0.124000000000,
8.000000e-07,-0.124000000000,
8.000000e-07,-0.128000000000,
8.000000e-07,-0.120000000000,
8.000000e-07,-0.120000000000,
8.000000e-07,-0.128000000000,
8.000000e-07,-0.120000000000,
8.000000e-07,-0.128000000000,
8.000000e-07,-0.128000000000,
8.000000e-07,-0.128000000000,
8.000000e-07,-0.124000000000,
8.000000e-07,-0.120000000000,
8.000000e-07,-0.120000000000,
8.000000e-07,-0.128000000000,
8.000000e-07,-0.124000000000,
8.000000e-07,-0.128000000000,
8.000000e-07,-0.124000000000,
8.000000e-07,-0.128000000000,
8.000000e-07,-0.128000000000,
8.000000e-07,-0.128000000000,
8.000000e-07,-0.128000000000,
8.000000e-07,-0.124000000000,
8.000000e-07,-0.124000000000,
8.000000e-07,-0.124000000000,
8.000000e-07,-0.120000000000,
8.000000e-07,-0.124000000000,
8.000000e-07,-0.124000000000,
8.000000e-07,-0.124000000000,
8.000000e-07,-0.124000000000,
8.000000e-07,-0.124000000000,
8.000000e-07,-0.124000000000,
8.000000e-07,-0.124000000000,
8.000000e-07,-0.128000000000,
8.000000e-07,-0.124000000000,
8.000000e-07,-0.116000000000,
8.000000e-07,-0.120000000000,
8.000000e-07,-0.124000000000,
8.000000e-07,-0.120000000000,
8.000000e-07,-0.124000000000,
8.000000e-07,-0.120000000000,
8.000000e-07,-0.124000000000,
8.000000e-07,-0.120000000000,
8.000000e-07,-0.124000000000,
8.000000e-07,-0.124000000000,
8.000000e-07,-0.124000000000,
8.000000e-07,-0.120000000000,
8.000000e-07,-0.124000000000,
8.000000e-07,-0.128000000000,
8.000000e-07,-0.124000000000,
8.000000e-07,-0.120000000000,
8.000000e-07,-0.120000000000,
8.000000e-07,-0.120000000000,
8.000000e-07,-0.116000000000,
8.000000e-07,-0.120000000000,
8.000000e-07,-0.124000000000,
8.000000e-07,-0.124000000000,
8.000000e-07,-0.124000000000,
8.000000e-07,-0.124000000000,
8.000000e-07,-0.124000000000,
8.000000e-07,-0.124000000000,
8.000000e-07,-0.124000000000,
8.000000e-07,-0.120000000000,
8.000000e-07,-0.120000000000,
8.000000e-07,-0.124000000000,
8.000000e-07,-0.124000000000,
8.000000e-07,-0.124000000000,
8.000000e-07,-0.124000000000,
8.000000e-07,-0.124000000000,
8.000000e-07,-0.120000000000,
8.000000e-07,-0.120000000000,
8.000000e-07,-0.124000000000,
8.000000e-07,-0.124000000000,
8.000000e-07,-0.124000000000,
